date,title,summary,link
2026-03-03,【Follow法人】外資大砍群創逾24萬張登賣超王！同步提款台積電387億元 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMirgNBVV95cUxOXzJKY0RXVHp2LWdRU25RenJlWWVBejEyM1J5eFlDV1hmU0w3U1g4NUM5NDJQR3lYdzBDMjhaT29PalY2RGw4ZWxmbjhSbURkRUhKblNMbkRjVFZPWmZuS0N4MnMtUnhoTWJJeGFaX1hscVlXOHpiYWxOUEVTMEtUMTFmajNOdW9PbGNXX2R0WG1oMk1UcF8wVk9abXB3X19KY1JJVmRkanRreXZpaFhRS29XbXUtaUo3b1JxN1hyT3plT1Z5cE1rS1BBd1pjeC1HdVJELWFOZjlVYVN5ZUV0RmZxejA3Z1QyakZnSjR2VFBjNXNnbXhMRmRORUlQNUR6amV3Y2E4WE1qYXdoaVpNckpneXRxS2Jfa2MwY0ZzTVlsVHpVSzNUcURJWlRvMGpEcWRhS09lQU1CNUZuSWNOUTNmckUxX3I5QkhMeGNaa1Z1My1pZTc2dVVZellUdG51Nk9mTVNJdjVnVmJkV3VyTXFCTEVyZFNObllvTDFaYkNSTUlCQjdQcGpKQzVXU2VXdV9QS2x2WDA0dmtiSnFFWXkwcmk3dnNKM1RBSlNB?oc=5"" target=""_blank"">【Follow法人】外資大砍群創逾24萬張登賣超王！同步提款台積電387億元</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMirgNBVV95cUxOXzJKY0RXVHp2LWdRU25RenJlWWVBejEyM1J5eFlDV1hmU0w3U1g4NUM5NDJQR3lYdzBDMjhaT29PalY2RGw4ZWxmbjhSbURkRUhKblNMbkRjVFZPWmZuS0N4MnMtUnhoTWJJeGFaX1hscVlXOHpiYWxOUEVTMEtUMTFmajNOdW9PbGNXX2R0WG1oMk1UcF8wVk9abXB3X19KY1JJVmRkanRreXZpaFhRS29XbXUtaUo3b1JxN1hyT3plT1Z5cE1rS1BBd1pjeC1HdVJELWFOZjlVYVN5ZUV0RmZxejA3Z1QyakZnSjR2VFBjNXNnbXhMRmRORUlQNUR6amV3Y2E4WE1qYXdoaVpNckpneXRxS2Jfa2MwY0ZzTVlsVHpVSzNUcURJWlRvMGpEcWRhS09lQU1CNUZuSWNOUTNmckUxX3I5QkhMeGNaa1Z1My1pZTc2dVVZellUdG51Nk9mTVNJdjVnVmJkV3VyTXFCTEVyZFNObllvTDFaYkNSTUlCQjdQcGpKQzVXU2VXdV9QS2x2WDA0dmtiSnFFWXkwcmk3dnNKM1RBSlNB?oc=5
2026-03-21,台積電入列！三家AI公司捲入中東戰爭漩渦 外媒曝持股10年充分有理 - 自由財經,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE9qdzNNU1Awc3pJSjI5QXlXanVCYkxMcnhYLXdGVklkbTR0a0ZtRGYxcWR1S1RXNEp2bHNrQTNTREFVMDZjY2tZdU1GYzU4ZHRiRDlESG1Yb0YzVnFQNVVZ0gFkQVVfeXFMT0hiNkFWX1dpWE5uQTZsTDdZSEhBZm1waVAzbjByRDhQYUNQTnNkdnJodGdIMFdjYW5aSExTMGw2cl9rZmxsSWtUUHoxbWRybVdKa1lseDNRejJheTF5SjgzV2liWA?oc=5"" target=""_blank"">台積電入列！三家AI公司捲入中東戰爭漩渦 外媒曝持股10年充分有理</a>&nbsp;&nbsp;<font color=""#6f6f6f"">自由財經</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9qdzNNU1Awc3pJSjI5QXlXanVCYkxMcnhYLXdGVklkbTR0a0ZtRGYxcWR1S1RXNEp2bHNrQTNTREFVMDZjY2tZdU1GYzU4ZHRiRDlESG1Yb0YzVnFQNVVZ0gFkQVVfeXFMT0hiNkFWX1dpWE5uQTZsTDdZSEhBZm1waVAzbjByRDhQYUNQTnNkdnJodGdIMFdjYW5aSExTMGw2cl9rZmxsSWtUUHoxbWRybVdKa1lseDNRejJheTF5SjgzV2liWA?oc=5
2026-03-23,無懼中東戰火狂燒！台積電穩如泰山 外媒：股票仍值得續抱 - TVBS新聞網,"<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTE93RUI1Wks2ajBhOG14b2NBTUJwT2JBMWFid18wMTNaaEo0bk4tRER4UUQzY0RrY1lkNGp0SDNmbjVGMkNkOVJBME1FQk9tX1E?oc=5"" target=""_blank"">無懼中東戰火狂燒！台積電穩如泰山 外媒：股票仍值得續抱</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TVBS新聞網</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTE93RUI1Wks2ajBhOG14b2NBTUJwT2JBMWFid18wMTNaaEo0bk4tRER4UUQzY0RrY1lkNGp0SDNmbjVGMkNkOVJBME1FQk9tX1E?oc=5
2026-03-24,2330 台積電 - 參考軟體 觀察籌碼 等待 轉強買進 旺宏 誠美材 台積電 - 股市爆料同學會 - cmoney.tw,"<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTFBZSjZYVFpyVE8wd0JDWFJTM1dJdDZNRFBhVVlqSWk2Wk0ySUdCUXd6T2RIU3JMOURkWTZSdjZRSWtyS3pxb0hpRU9UUGxIR2VObk9CaFJlS2w?oc=5"" target=""_blank"">2330 台積電 - 參考軟體 觀察籌碼 等待 轉強買進 旺宏 誠美材 台積電 - 股市爆料同學會</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cmoney.tw</font>",https://news.google.com/rss/articles/CBMiWEFVX3lxTFBZSjZYVFpyVE8wd0JDWFJTM1dJdDZNRFBhVVlqSWk2Wk0ySUdCUXd6T2RIU3JMOURkWTZSdjZRSWtyS3pxb0hpRU9UUGxIR2VObk9CaFJlS2w?oc=5
2026-03-02,台積電下跌40元 分析師：想搶反彈再等等 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMiqwJBVV95cUxNTGlGUUpLSGppS1RHUm5oTV8zbTdOYUdhbngweDhITFFOR1VXQTRucTZGMTBiRy1oeDllNkJySTQ0VkpQZFNabGd4THQzN1kzOFFWUFhoWl8xMGQ1TFMzY29EajdUWXBfWVEyUm9zMFdiamUyOVFkaXRtcmVMZVR1N2JkVlNmdGVzNGlMZXpJM3BaMUNMUHFLVGdWVUFjdXhha2xOU2dDZ2tzc3RVQm96c2l1VjdUUjFJeEhXdGIwc1VTazNIM0tZUTVCbkxFQV9KSE12T1RFYkN1MWFvSmJBUVdPWURWZTZxcy1TYlJnN0RhckdwVE4wLXZWWXhXbDFTTUw5aXd0T3lhSTBtV2JzU1pBc1k1THc3Z3psMUtoMFN1bXBRZXRyOUNKYw?oc=5"" target=""_blank"">台積電下跌40元 分析師：想搶反彈再等等</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMiqwJBVV95cUxNTGlGUUpLSGppS1RHUm5oTV8zbTdOYUdhbngweDhITFFOR1VXQTRucTZGMTBiRy1oeDllNkJySTQ0VkpQZFNabGd4THQzN1kzOFFWUFhoWl8xMGQ1TFMzY29EajdUWXBfWVEyUm9zMFdiamUyOVFkaXRtcmVMZVR1N2JkVlNmdGVzNGlMZXpJM3BaMUNMUHFLVGdWVUFjdXhha2xOU2dDZ2tzc3RVQm96c2l1VjdUUjFJeEhXdGIwc1VTazNIM0tZUTVCbkxFQV9KSE12T1RFYkN1MWFvSmJBUVdPWURWZTZxcy1TYlJnN0RhckdwVE4wLXZWWXhXbDFTTUw5aXd0T3lhSTBtV2JzU1pBc1k1THc3Z3psMUtoMFN1bXBRZXRyOUNKYw?oc=5
2026-03-23,賣光台積電股票換南港第二間房 藝人黃鐙輝分享投資撇步 - 民視新聞網,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE1hUmRiMDYwVXFjVWF5QVJhYVdyOFRINS1ONUtDT083V2hWdFR0Njh1NnJ1N3lfZ1JPckFrMnIwbmxrZTU0TmQwTXRoTm9WQ2hEWkowNF9DSWV4RGhLUDE5MA?oc=5"" target=""_blank"">賣光台積電股票換南港第二間房 藝人黃鐙輝分享投資撇步</a>&nbsp;&nbsp;<font color=""#6f6f6f"">民視新聞網</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1hUmRiMDYwVXFjVWF5QVJhYVdyOFRINS1ONUtDT083V2hWdFR0Njh1NnJ1N3lfZ1JPckFrMnIwbmxrZTU0TmQwTXRoTm9WQ2hEWkowNF9DSWV4RGhLUDE5MA?oc=5
2026-03-24,台積電何麗梅下一站出爐 宏碁提名出任獨董 | NOWNEWS今日新聞 - LINE TODAY,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE9WdVdvWW53Y2VNMWZrQndfRVRvd0dRMmw2R3JBU3IxU3NZMXhxU285UE1Tc2dfOFFFWHBqaUlQb25sRTVjR1RtanMxaGtxd0pHRGlvQ3dn?oc=5"" target=""_blank"">台積電何麗梅下一站出爐 宏碁提名出任獨董 | NOWNEWS今日新聞</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LINE TODAY</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9WdVdvWW53Y2VNMWZrQndfRVRvd0dRMmw2R3JBU3IxU3NZMXhxU285UE1Tc2dfOFFFWHBqaUlQb25sRTVjR1RtanMxaGtxd0pHRGlvQ3dn?oc=5
2026-02-24,台積電2025元天價！近18萬股東聽魏哲家的話 一張最高賺107萬元 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMiiANBVV95cUxOSWlZMnV1VGJpSENXUWdkNVF6UmtzQ1BIeXVRekdwOHVwRVFWcUUtNG1GSEF0VTJTTFdVcm9ZQ1R5MlBlSE0yYW5MeVA0NGNOMFlEa3FJc2dHME5kTGJfTmZlOXdJbENEVVprc25KSk1pR3VwZFVNVzI5OWU0bmY4blo0N3l3UFNkU25sWGdEaDdKRkEzUmUxTVpUZTJZa1dteVI4ZlU2a1FsOVFWeEo5b01aU1NWSy1DRm54LXVoa0Qtdk5RVTNmUWNkZ0tHd2ZmT25DUWUtaWh1dmx2TzMxMGFvbnhKWU5rNVV1RF9YNHljWGRKdnZhblpGakpZM2ZWX3I2UVVDNmd1X1lUQlU5MWRYR2ZBRVc5STVfd2FYM0JCTjgyOVhVWjFUdzZya2ZPbnNZYXJCVXFRaXRfTmxETjByeV94V3JydnBubnJycDlxQWJSQXlWQUZEWXltbVBXb005WUN6MVB3clFETWNFczRIQ3F3MW9FWklNSU9YWVN1QlVreFRRbg?oc=5"" target=""_blank"">台積電2025元天價！近18萬股東聽魏哲家的話 一張最高賺107萬元</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMiiANBVV95cUxOSWlZMnV1VGJpSENXUWdkNVF6UmtzQ1BIeXVRekdwOHVwRVFWcUUtNG1GSEF0VTJTTFdVcm9ZQ1R5MlBlSE0yYW5MeVA0NGNOMFlEa3FJc2dHME5kTGJfTmZlOXdJbENEVVprc25KSk1pR3VwZFVNVzI5OWU0bmY4blo0N3l3UFNkU25sWGdEaDdKRkEzUmUxTVpUZTJZa1dteVI4ZlU2a1FsOVFWeEo5b01aU1NWSy1DRm54LXVoa0Qtdk5RVTNmUWNkZ0tHd2ZmT25DUWUtaWh1dmx2TzMxMGFvbnhKWU5rNVV1RF9YNHljWGRKdnZhblpGakpZM2ZWX3I2UVVDNmd1X1lUQlU5MWRYR2ZBRVc5STVfd2FYM0JCTjgyOVhVWjFUdzZya2ZPbnNZYXJCVXFRaXRfTmxETjByeV94V3JydnBubnJycDlxQWJSQXlWQUZEWXltbVBXb005WUN6MVB3clFETWNFczRIQ3F3MW9FWklNSU9YWVN1QlVreFRRbg?oc=5
2026-02-28,脫單前「每天買1股台積電」猛賺83萬！台南男現身了 - Yahoo股市,"<a href=""https://news.google.com/rss/articles/CBMixwJBVV95cUxPVDFwWk5GSDlHWmQwS2ltem1EUklDMUlkNHhoWnhFVWRHcTVFNFhWSC1pNWF5Ml9JZU96NGJMVlhnOVd4OF9GRldQWTU3enpIS2U4VkxubktnRzFaaGdiZGJFWm95b1FmdUc5c25aUXAyb2ljUndJbEt1dnpETlNJaUVzdDRtQnZ5dGc5ZGRxblNmNjVCbkdiU3ZIZkRnQlJkdDVqcWZSMmhsdFhHakFIQzk4cnpzbjVRQ0QwandJUjV0d3pBZWRXYktXcUNBaVd0bUhVTjQwLUJDbjRId05xdW5aR2NkZjBlZ2NFdXBGUE5BQTVBcUZjalhMdWRhVHd5bjZmand1MkpIUDcwdkdlbWNBRi1ZQkZhUDRia01qZm8xSGJRbWtUQ0QzSWpiLTFiUkxpTi1FeFFHc0h6Q0Z1c1VZcUFzTEE?oc=5"" target=""_blank"">脫單前「每天買1股台積電」猛賺83萬！台南男現身了</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo股市</font>",https://news.google.com/rss/articles/CBMixwJBVV95cUxPVDFwWk5GSDlHWmQwS2ltem1EUklDMUlkNHhoWnhFVWRHcTVFNFhWSC1pNWF5Ml9JZU96NGJMVlhnOVd4OF9GRldQWTU3enpIS2U4VkxubktnRzFaaGdiZGJFWm95b1FmdUc5c25aUXAyb2ljUndJbEt1dnpETlNJaUVzdDRtQnZ5dGc5ZGRxblNmNjVCbkdiU3ZIZkRnQlJkdDVqcWZSMmhsdFhHakFIQzk4cnpzbjVRQ0QwandJUjV0d3pBZWRXYktXcUNBaVd0bUhVTjQwLUJDbjRId05xdW5aR2NkZjBlZ2NFdXBGUE5BQTVBcUZjalhMdWRhVHd5bjZmand1MkpIUDcwdkdlbWNBRi1ZQkZhUDRia01qZm8xSGJRbWtUQ0QzSWpiLTFiUkxpTi1FeFFHc0h6Q0Z1c1VZcUFzTEE?oc=5
2026-03-23,2330 台積電 - 大盤跌千點，為什麼有些股票還能站著？答案在技術+籌碼 🔎 - 股市爆料同學會 - cmoney.tw,"<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTE9XbER4b3Jrc3BRLUtwNkNPaHpsSWNwSFFGc25QeWd5cHV3QzFtT1hPSC0tNktSUE10cnF6VmFPMTJzYU5GSTRlRk9wMHlSbzFheVl6OWhqdC0?oc=5"" target=""_blank"">2330 台積電 - 大盤跌千點，為什麼有些股票還能站著？答案在技術+籌碼 🔎 - 股市爆料同學會</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cmoney.tw</font>",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9XbER4b3Jrc3BRLUtwNkNPaHpsSWNwSFFGc25QeWd5cHV3QzFtT1hPSC0tNktSUE10cnF6VmFPMTJzYU5GSTRlRk9wMHlSbzFheVl6OWhqdC0?oc=5
2026-03-23,2330 台積電 - 死TACO執政下，投資股票務必短進短出。 - 股市爆料同學會 - cmoney.tw,"<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTE1WV3BqTzVHUE45OUpKUVhxdHpJeW9Dd2c0WFBIV0lMdGhSUDFOR3h4aEN4RzhLekw5LUlIblZmbjhsNFNvSW9wWllkNG8wRzRvLV9EUnNUUTU?oc=5"" target=""_blank"">2330 台積電 - 死TACO執政下，投資股票務必短進短出。 - 股市爆料同學會</a>&nbsp;&nbsp;<font color=""#6f6f6f"">cmoney.tw</font>",https://news.google.com/rss/articles/CBMiWEFVX3lxTE1WV3BqTzVHUE45OUpKUVhxdHpJeW9Dd2c0WFBIV0lMdGhSUDFOR3h4aEN4RzhLekw5LUlIblZmbjhsNFNvSW9wWllkNG8wRzRvLV9EUnNUUTU?oc=5
2026-03-04,台積電股價存在估值溢價 這原因外媒全都說了 - 自由財經,"<a href=""https://news.google.com/rss/articles/CBMiX0FVX3lxTE11NFlLQTBuMXJIV0JWcW1EbWhjY1dNaG03aERwM2lLeDZudl9lYk9VRXg1bkxsSWtRSFlKY3pNQmJPekpIQXpvQTltTlBiY3U2enF6ZUw0QzhzTHNvU2FF0gFkQVVfeXFMTVJDdWJmd19Ddm9IVnlLWnJjSUFMaVh0MVEtUVVzRVRFQVRaN2pqZW90WDJxZFNFQWpVM2duSVFfVFY2eWp2Sms5aFRCS3FSaUMzQzdnU3RkOUNDaWVJY0o5ZGVXMw?oc=5"" target=""_blank"">台積電股價存在估值溢價 這原因外媒全都說了</a>&nbsp;&nbsp;<font color=""#6f6f6f"">自由財經</font>",https://news.google.com/rss/articles/CBMiX0FVX3lxTE11NFlLQTBuMXJIV0JWcW1EbWhjY1dNaG03aERwM2lLeDZudl9lYk9VRXg1bkxsSWtRSFlKY3pNQmJPekpIQXpvQTltTlBiY3U2enF6ZUw0QzhzTHNvU2FF0gFkQVVfeXFMTVJDdWJmd19Ddm9IVnlLWnJjSUFMaVh0MVEtUVVzRVRFQVRaN2pqZW90WDJxZFNFQWpVM2duSVFfVFY2eWp2Sms5aFRCS3FSaUMzQzdnU3RkOUNDaWVJY0o5ZGVXMw?oc=5
